.2.4...8.....8...68....71..2..5...9..95.......4..3.........1..7..28...4.....6.3..  11.9 11.9 09.9   
1..4...8......91....9....45..85..9......6..2..3...2.....51..8.......7....6..3...7  10.9 01.2 01.2   
1..4...8......91....9....4527...........37.....41..5....58..9.........63.6..2....  10.9 01.2 01.2   
1..4...89......1....8....45..91..4.......3..2.6...2...3...6..7...19..5...7.......  10.9 01.2 01.2   
1..4...8...6..9..37...3.....1..6......49....66....25....2.9...48....4.5.......37.  10.9 01.2 01.2   
1..4...8...6.....2....3.5......93..8.3.8..9..9.8..7....7....4....2.....18..5...6.  10.9 01.2 01.2   
1..4...8...6.....2....3.5......93....3.8..9..9.8..7....7....4....2...8.18..5...6.  10.9 01.2 01.2   
1..4...8..56.8.....8...1..6.7............29..5...4...86...1..258...6...4...3.....  10.9 01.2 01.2   
1..4...8..56.8.......1....6.3...7...6...4...58...6..74...9..6..5...1...8......2..  10.9 01.2 01.2   
1..4...8..56.8.........1..62...6...1...3..2............7....9..5...1...86...4..25  10.9 01.2 01.2   
1..4...8..5......1..8...64...56....8.....23..9...3......41....6.....7.2..7..9....  10.9 01.2 01.2   
1..4...8..5......1..8...64...51....6....9....9.45....8..16....4.7...........3..2.  10.9 01.2 01.2   
1..4...8..5......1..8...64...46....8.1..3..2..7...2...3...97.........9....15....4  10.9 01.2 01.2   
1..4...8.4.6.....3.8...3....4.3....8.....5.9.9...7.2.......2.7..1.8....6......5..  10.9 01.2 01.2   
1..4...8.45......1..8...6....51....6....9....9.45....8..16....4.7...........3..2.  10.9 01.2 01.2   
1..4...8.45......1..8...6....46....8.1..3..2..7...2...3...97.........9....15....4  10.9 01.2 01.2   
1..4..7.......9.6.....2...5....65.....8.4..9..1.8..4....17..8..74......2.3.......  10.9 01.2 01.2   
1..4..7.......9.3.....2...5..8..3....1.7..8....4....9..7...2..8.6.....5...18..6..  10.9 01.2 01.2   
1..4..7......8...6.89..7.5.2...4.8.....6....4.4...3...7.....9....5....1..3..2...8  10.9 01.2 01.2   
1..4..7....7..9..6.8.....5.....3...5..5..79.........623...1......6..2.9..4.8.....  10.9 01.2 01.2   
1..4..7....7.....6....7..1526......3..524......4.6.1....6.1.5...9............8.6.  10.9 01.2 01.2   
1..4..7....7.....6....7..152.......3..524.6....4.6.1....6.1.5...9............8.6.  10.9 01.2 01.2   
1..4..7....7.....6....7..152.......3..524.6....4.6.1....6.1.5...9.6..........8...  10.9 01.2 01.2   
1..4..7....71.9...6...7....2.......8..9.6.4.......3.5.5.......3..6.9.1...8.....2.  10.9 01.2 01.2   
1..4..7....6....2.....3...5.....5..6....2..3.8..1..4....7.1.9...149.....9....8...  10.9 01.2 01.2   
1..4..7...5...9..6..9.......36....5.7..2..1.......3.....1..28.....8...7.8...7...4  10.9 01.2 01.2   
1..4..7...5..8...6..8.........7...1.....2...59.....47..8..7......2.6....7..9..3..  10.9 01.2 01.2   
1..4..7...5......6.8..7......873.......91..2.9....43...6......27...4.1.....3....5  10.9 01.2 01.2   
1..4..7...5.....36.8...3.....87.........9..2.9....43..3...4.9....59.......6..1..2  10.9 01.2 01.2   
1..4..7...5.....36.8...3.....87.........9...29....43..3...4.9....59.......6..1.2.  10.9 01.2 01.2   
1..4.6..9....8..63.....21...3.....7..1..4....8.5..36.....9.....5.2.......8...53..  10.9 01.2 01.2   
1..4.......6..9..27...3....2...4.8...1....6....8..5.2.3......98.7.....5...5..82..  10.9 01.2 01.2   
1..4.......6..9..27...3....2...4.8...1....6....8..5.2.3......9.87.....5...5..82..  10.9 01.2 01.2   
1..4.6.......8.....8.1.3..6..5....7..9....2..8...3...1.....79..6...4...8..2....5.  10.9 01.2 01.2   
1..4.6.8..5..8.....8...1..6.7............29..5...4...86...1..258...6...4...3.....  10.9 01.2 01.2   
1..4.6.8..5..8.......1....6.3...7...6...4...58...6..74...9..6..5...1...8......2..  10.9 01.2 01.2   
1..4.6.8..5..8.........1..62...6...1...3..2............7....9..5...1...86...4..25  10.9 01.2 01.2   
1..4.67....7..........7..152.......3..524.6....4.6.1....6.1.5...9............8.6.  10.9 01.2 01.2   
1..4.67....71.........7...5..5.4.1.......8.9.8.4.1.6..3......6....2.......1.6.5..  10.9 01.2 01.2   
1..4.67....71.........7...5..1.4.5....496.1...9......4........38....2.....5.1.6..  10.9 01.2 01.2   
1..4.67....71....6....7...5..1.4.5....496.1...9...............38....2.....5.1.6..  10.9 01.2 01.2   
1..4.67....71....6....7..5...1.4.5...3.........436.1....5.1.6.........9.8....2...  10.9 01.2 01.2   
1..4.6....5..8.....8.1....6.....3.9..........9...4...55...6.9.46...1...8..2....7.  10.9 01.2 01.2   
1..4.6....5..8.....8...1..6.....3.9.5...6...8..7...6.........2.6...4...18...1...4  10.9 01.2 01.2   
1..4.6....5..8.....8...1..6.....3.9.5...6...8..7...6.........2.6...1...48...4...1  10.9 01.2 01.2   
1..4.6....5..8.....8.1....4...9.....6...1...88...64..5..2....4.5...4...6.....73..  10.9 01.2 01.2   
1..4.6....5..8.....8.1....4......9..5...1...8.....3.....2....7.6...4...58...6.2.1  10.9 01.2 01.2   
1..4.6....5..8.....8.1....4.3.9...7.5...6...1..1..73.........2...2...9..8...1...6  10.9 01.2 01.2   
1..4.6....5..8.1...8......6.....7.6.6...4..258...6...1...9.....5...1...4..2...3..  10.9 01.2 01.2   
1..4.6....5..8.1...8......6.6...3.9.5...6...8..7.............2.6...4...18...1...4  10.9 01.2 01.2   
1..4.6....5..8.1...8......6.6...3.9.5...6...8..7.............2.6...1...48...4...1  10.9 01.2 01.2   
1..4.6....5..8.1...8......6.....39..5...6...4..7.............2.6...1...88...4.3.5  10.9 01.2 01.2   
1..4.6....5..8.1...8......4..7...........2.9.5...6...16...1.3.88...4...5...3.....  10.9 01.2 01.2   
1..4.6....56.8.....8...1....6...3.9.5.......8..7...6.....6...2.....4...18...1...4  10.9 01.2 01.2   
1..4.6....56.8.....8...1....6...3.9.5.......8..7...6.....6...2.....1...48...4...1  10.9 01.2 01.2   
1..4.6..........2..8..3.5.6.6...48.5............5..2.......3.9...7..8....4.6..3.8  10.9 01.2 01.2   
1..45.........9.....921..5...8...3...6......79....2.4.5....1.9.....7.8...3......6  10.9 01.2 01.2   
1..45.........9.....921..5...8...3...6......79....2.1.5....4.9.....7.8...3......6  10.9 01.2 01.2   
1..45...9..6..9.......1..5.2....5.1.............3..2...7....8..5....4.626....1.9.  10.9 01.2 01.2   
1..4......5...9.3.....235...3...7.9.........16.8............9...7..9..2...46....8  10.9 01.2 01.2   
1..4......5...9.2...8...6.....59..7..7....9.......73.2.3...2.9.6.......89.4.1....  10.9 01.2 01.2   
1..4......5...92....8.3...4...8...6..7...25....6.1...2..5...3...3.....979....3.2.  10.9 01.2 01.2   
1..45.........91....92...4.2....4.1.........7.6..7.3..5....1.9..3.8...........8.6  10.9 01.2 01.2   
1..45..8.....8..6...8..7..5..47....8.1....6..9...4.3..3..........2.7...4.....29..  10.9 01.2 01.2   
1..45..8...6.....3......4....1.....8.....2...5..83.9.......7.9.8..59...4.1.....5.  10.9 01.2 01.2   
1..4......56..9.....91...6.........8.9.8..2..5....1.4..3......7..2.7.3..9....4.5.  10.9 01.2 01.2   
1..4......56..9....9..1..6.....7....6....5.9..3....2.7...8..9....2...3.89....1.4.  10.9 01.2 01.2   
1..4......56..9....9..1..6.........76....5.1.9....485....8.....5....1.4...2...3..  10.9 01.2 01.2   
1..4......56.8.....8.1....6...9..6...9..4...88...6..95..2......5...1...4.....73..  10.9 01.2 01.2   
1..4......56.8.....8.1....6.....3.9..........9...4...55...6.9.46...1...8..2....7.  10.9 01.2 01.2   
1..4......56.8.....8...1....6...3.9.5...6...8..7...6.....6...2.....4...18...1...4  10.9 01.2 01.2   
1..4......56.8.....8...1....6...3.9.5...6...8..7...6.....6...2.....1...48...4...1  10.9 01.2 01.2   
1..4......56.8.....8...1..6.....3.9.5...6...8..7...6.........2.6...4...18...1...4  10.9 01.2 01.2   
1..4......56.8.....8...1..6.....3.9.5...6...8..7...6.........2.6...1...48...4...1  10.9 01.2 01.2   
1..4......56.8.....8...1..6.3.....9.5...6...4...9..3.......7.2.8...4...1..2....7.  10.9 01.2 01.2   
1..4......56.8.....8...1........3.9.5...6...8..7...6.....6...2.6...4...18...1...4  10.9 01.2 01.2   
1..4......56.8.....8...1........3.9.5...6...8..7...6.....6...2.6...1...48...4...1  10.9 01.2 01.2   
1..4......56.8.1...8......6.....7.6.6...4..258...6...1...9.....5...1...4..2...3..  10.9 01.2 01.2   
1..4......56.8.1...8......6.6...3.9.5...6...8..7.........6...2.....4...18...1...4  10.9 01.2 01.2   
1..4......56.8.1...8......6.6...3.9.5...6...8..7.........6...2.....1...48...4...1  10.9 01.2 01.2   
1..4......56.8.1...8......6.6...3.9.5...6...8..7.............2.6...4...18...1...4  10.9 01.2 01.2   
1..4......56.8.1...8......6.6...3.9.5...6...8..7.............2.6...1...48...4...1  10.9 01.2 01.2   
1..4......56.8.1...8......6.....39..5...6...4..7.............2.6...1...88...4.3.5  10.9 01.2 01.2   
1..4.....4.6.8...3.8...3....6.8....4..7..52..5............9..7......2.9..3.6....1  10.9 01.2 01.2   
1.3.....9.5...9.2....1..5...3.9....5.....8.7...4.......1.5....26.........9.2.3..1  10.9 01.2 01.2   
1.3.....9.5...92.....1..5...3.9....5.1.2.4..3....7........4.6....8.......4.3....2  10.9 01.2 01.2   
1.3.....9.5....2....91..5......4.........16...9.5....3.1.3....28......7..3.2.8..5  10.9 01.2 01.2   
1.3....8..5.7....2....3.......6......6..952..9...27..6.7.2....5..8...4.......4.1.  10.9 01.2 01.2   
1.3...7...5.7...2......3..5.1...75..5...9.....3...52.........4..7...23..8..6.....  10.9 01.2 01.2   
1.3...7...5.....2.7....3..5...96....6.........3...12....48...9.....4...8.7...53..  10.9 01.2 01.2   
1.3...7...5.....2.7....3..5..43......7...13...3...527....8...9.6.........1...25..  10.9 01.2 01.2   
1.3..6.8.4...8.....9..3......4......8.56...3.......2..3.1.6..5......1..7.4...53..  10.9 01.2 01.2   
1.3..6.8.4.6...1...8........6...38.....5....7....2..9...7....2.....9...5.3...84..  10.9 01.2 01.2   
1.3..6...4...8.1...8.....6.2.4.........2....5.6...38......9...7..75...9..4...13..  10.9 01.2 01.2   
1.3..6...4.6.8.1...8........6...83..........55.4.2..9...7.....2...97.....4...38..  10.9 01.2 01.2   
1.3..6...4.6.8.1...8........4...13.....2....75......9....9....5....7..2..3...86..  10.9 01.2 01.2   
1.3..6...4.6.8.1...8........1...38....5....9....2....7...9....2....7..5..3...84..  10.9 01.2 01.2   
1.3.5...9.5....2....91.......4..........6.8...3.2....5.....7....1.3....2.9.5...63  10.9 01.2 01.2   
1.3.5..8...6.....27...1..5.....9.....71....9.9.....8.5...9..4.....3.....8...7..1.  10.9 01.2 01.2   
1.3.5..8...6.....27...1..5.....9.....17....9.9.....8.5...9..4.....3.....8...7..1.  10.9 01.2 01.2   
1.3.5.7.....1....6..9.7.5..2.......7..5.3.9.......8.....4..5...5..3.74......4..9.  10.9 01.2 01.2   
1.3.567......8...36....74.......5.715...........64.5.....7...2.7....41...9.......  10.9 01.2 01.2   
1.3.5.....5...9.3..9...7.15.8..7..53...........62..8....4....6.8.........3..1...7  10.9 01.2 01.2   
1.3......4....9....8.2..5...6.8....53......2...8..1.6.....9...8....4...7.7.6...5.  10.9 01.2 01.2   
1.3......4....9....8.2..5...6.8....53......2...8..1.6.....4...8....9...7.7.6...5.  10.9 01.2 01.2   
1.34....9....8.1....92....4........5..5.24...93.5............6.57..3......29....3  10.9 01.2 01.2   
1.34....9....8.1....92....4........5..5.24...93.5.........4..6.57.........29....3  10.9 01.2 01.2   
1.34....9....8.1....92....4........539.5.......5.24...57..3......29....3.......6.  10.9 01.2 01.2   
1.34....9....8.1....92....4........539.5.......5.24...57.........29....3....4..6.  10.9 01.2 01.2   
1.34...8.....8.....9........6.3.....8.5..4.1.........7...1..2..5.1.4..3.6..5.3...  10.9 01.2 01.2   
1.34...8.....8.....9..3.....6.......8.5..4.1.........7...5..2..5.1.4..3.6..1....5  10.9 01.2 01.2   
1.34...8.....8.....9..3.....6.3.....8.5..4.1.........7...1..2..5.1.4..3.6..5.....  10.9 01.2 01.2   
1.34...8.....8.....9..3.....6.3.....8.5..4.1..1......7...1..2..5...4..3.6..5....1  10.9 01.2 01.2   
1.34...8...6.8.....9........6.3.....8.5..4.1.........7...1..2..5.1.4..3....5.3...  10.9 01.2 01.2   
1.34...8.4.6.....3.8........4.3....8.....5.9.9...7.2.......2.7..1.8....6......5..  10.9 01.2 01.2   
12......9..6....3..9.2..6..2....4.....16....2.491....3.......5.8...7......23....6  10.9 01.2 01.2   
12.....8....7....2..9...5....5....1.8....59...6.3....4..25..4......6.....4..37...  10.9 01.2 01.2   
12.....8....7....2..9...5....5....1.8....59...6.3....4..25..4...4..67.......3....  10.9 01.2 01.2   
12....7....7....63....7....2.......4.9...8..1..1.3.6..5..........6.2.1....2.173..  10.9 01.2 01.2   
12....7....7....63....7..1.2.......4.9...8.....1.3.6..5..........6.2.1....2.173..  10.9 01.2 01.2   
12....7....7....636...7.........5.7.5..9....8..1.2.6...4.8...9......4.....6.3.1..  10.9 01.2 01.2   
12....7....7....36....7.....9.......3....8.....6.1.3..5.2.3.1.....5...4...1.2.6..  10.9 01.2 01.2   
12....7....7....36....7.......8.......6.2.3..9....3......5...4.5.1.3.6....2.6.1..  10.9 01.2 01.2   
12....7....7....36....7............8..6.2.1..5....4...6..9....1..2.6.39...1.3.6..  10.9 01.2 01.2   
12....7....7....36....7.........5..85..9.......6.2.3...4..........8.4.9...2.6.1..  10.9 01.2 01.2   
12....7....7....36....7.....4...5.9....9.1.....1.3.6..5....4..8...8.......6.2.1..  10.9 01.2 01.2   
12....7....7....36....7.....4...5.91...9.......1.3.6..5....4..8...8.......6.2.1..  10.9 01.2 01.2   
12....7....7....36....7..1......5...57.9....8..6.2.1...4..........8.4.9...1.3.6..  10.9 01.2 01.2   
12....7....7....36....7..1..4...539....9.......1.2.6..5....4..8...8.......6.3.1..  10.9 01.2 01.2   
12....7....7....36....7..1..1......4.9.5.......6.2.1.......8.......3.6.7..271.3..  10.9 01.2 01.2   
12....7....7....36.6..7............8..6.2.1..5....4......9....1..2.6.39...1.3.6..  10.9 01.2 01.2   
12....7....7....366...7.........5...5..9....8..1.2.3...4.8...97.....4.....6.3.1..  10.9 01.2 01.2   
12....7....7....366...7.........5...5..9....8..1.2.3...4.8...9......4..3..6.3.1..  10.9 01.2 01.2   
12....7....6.....37...2..6......5......8.......7.3.6...4.9.......1.6.2.8..2.1.3..  10.9 01.2 01.2   
12....7.........36....7..1......5...57.9....8..6.2.1...4.......7..8.4.9...1.3.6..  10.9 01.2 01.2   
12...6..9..6......79..1.......8..3....1.9...7.8.3...1.5.....4.......4.5...2.7...6  10.9 01.2 01.2   
12...6..9..6......79..1.......8..3....1.9...2.8.3...1.5.....4.......4.5...2.7...6  10.9 01.2 01.2   
12...6..9..6......79..1.........48....9.6...2...5...3..8....5.....3...4...2.7...6  10.9 01.2 01.2   
12...6..9.5...9..6....7..1..8....6..6....892....5....83...9..........4...6...5..2  10.9 01.2 01.2   
12...6.8....18....6.......521.6...7.....2.9....4..76................23..87..6..2.  10.9 01.2 01.2   
12...67....7......69..7..1....5.4..8..6.1.9...4.......3....8.5...2.6.1..........3  10.9 01.2 01.2   
12...67....7....36....7.......8...5..9.........1.2.6.......4.....6.3.1....25..37.  10.9 01.2 01.2   
12...6.........1....92...6..3.........592..4.9.......8..2.7.9.5.....2.7...759.4..  10.9 01.2 01.2   
12..5...9..7....3.6...7.1......9..17...6.59..9................2.4...8.7.7...6.5..  10.9 01.2 01.2   
12..5...9..7....3.6.....1......9..1..7.6.59..9..7..........7..2.4...8.7.....6.5..  10.9 01.2 01.2   
12........5..891....8..3....7...5...6......45...1..2...4......65......7...29..3..  10.9 01.2 01.2   
12..5.7.9.......3.6...7.1......9..1..7.6.59..9..7.............2.4...8...7...6.5..  10.9 01.2 01.2   
12.4....945.....2...9........15...9......36...3.....57..52...4......78..8...6....  10.9 01.2 01.2   
12.4..7....7.....6..8..3...27...43.....72..9...5.3.........1..7.3..4.1..8........  10.9 01.2 01.2   
12.4..7....7.....6..8..3...27...43......2..9...5.3.........1..7.3..4.1..8....7...  10.9 01.2 01.2   
12.4..7....7.....6..8..3...2....43.....72..9...5.3..7......1..7.3..4.1..8........  10.9 01.2 01.2   
12.4..7....7.....6..8..3...2....43.....72..9...5.3..7......1...73..4.1..8........  10.9 01.2 01.2   
12.4.......7.....6..8.73...2....43.....72..9...5.3..7......1..7.3..4.1..8........  10.9 01.2 01.2   
12.4..7..........6..8..3...27...43.....72..9...5.3..7......1...73..4.1..8........  10.9 01.2 01.2   
12.4..7..........6..8..3...27...43.....72..9...5.3.........1..773..4.1..8........  10.9 01.2 01.2   
12.4..7..........6..8..3...27...43.....72..9...5.........3.1...73..4.1..8........  10.9 01.2 01.2   
12.4..7..........6..8..3...27...43......2..9...5.3..7......1...73..4.1..8....7...  10.9 01.2 01.2   
12.4..7..........6..8..3...27...43......2..9...5.3.........1..773..4.1..8....7...  10.9 01.2 01.2   
12.4.....4...8...1..8..3....4..9..5..6.........13....2..21....4.......7...48.7..3  10.9 01.2 01.2   
.....6.8...71....6....274...9..7....3..5..8....5..1..2.4.....6...6.1...59.....3..  10.8 10.8 10.8   
...4...8...7..92..6...3....2....1.7...1....9257....1...3..6......2..59.....8....4  10.8 10.8 10.8   
...4..7......8...6..9..2.1.2....3.5....7....4....6.8..3.5........1....9..42..1...  10.8 10.8 10.8   
...4.....4...891...8..13....3.9..8..6........8.5.6..2...2....7..4.1..3.......7..5  10.8 10.8 10.8   
...4.....4...891...8..13...2.......6.3.9..4....5.6..2.3....7..5.1.8..9....7......  10.8 10.8 10.8   
..3..67..4...8...6..9....1.2..8....4....62.7..9...4...5....8..2...5..3...1.....5.  10.8 10.8 10.8   
.2...6...4...8...6..93...1...5.7.1.....5..9.7.....3.5...19...7.8....2.........4..  10.8 10.8 10.8   
.2..5...94......3...8...1...6...5..77..6...1.8..79....3....2..1....6..4..7.5....2  10.8 10.8 10.8   
.2..5.....567....37....3.....9..18..5...7...6...3..9...4.8...1.6...3...2..5..4...  10.8 10.8 10.8   
.2.4....9..7.8..3.6.............7..4..5....6..9.2..1.....9..5...1...4..7..8.3....  10.8 10.8 10.8   
.23.....94.....1....9.2..4.2...1...3.....5.....76...5.3...9...4...8......6...78..  10.8 10.8 10.8   
1.......9.5...9.3.....7...5.6...5..3...2...6...8...54...28....47...1.....9...43..  10.8 10.8 10.8   
1......89.5...9.3....1..5.....6.....8....13....7.4...6..2......5....39...4..7..2.  10.8 10.8 10.8   
1.....78...6.8...2......6...1.9..4..3....5.....8.4.2..5....1..4..1.7..2..9.3.....  10.8 10.8 10.8   
1....6.8..5....2....9.....42..8...7...4...9...3......5...2.1........83..7..63..1.  10.8 10.8 10.8   
1...5..8..5......6.8.7.....2.59..4...1..2..9.9....3..2...6....7.....43....1.9..2.  10.8 10.8 10.8   
1...5.7.....1.9..6.8.3.7.....49......6.....2.7....15....2.....8.......4.9..7..3..  10.8 10.8 10.8   
1...56.......89...8..3..5....1....4..7......29....83....4.....75...6.9...1.....2.  10.8 10.8 10.8   
1..4..7....7.8...6.9.......2..3......4...71....5.4..2..3.9..4......6...8..2....5.  10.8 10.8 10.8   
1.3.....9.5.......7.9..3.5...4....1.....2.4...1...7..3...8...6..9...5..18...6.2..  10.8 10.8 10.8   
......78...71....6.9....4....6..1..73...7.......62..4..3...5.9.8..2..5....5.1...2  10.8 10.8 10.7   
.....6.8...67....3.8.13.....1...3..7..42.....5.....9........2...3...1..69...4..5.  10.8 10.8 10.7   
.....678...6.....27..2..65.2....8..7....4..1..9.3......3..9....8....7..5..1...4..  10.8 10.8 10.7   
....5.78.......13..8...1..4.7...53....59.....6...2.....4...3.7...25.....9..6..8..  10.8 10.8 10.7   
....56.8..5.1....6....7....2..........4...9...7..1...5.3...7..17.8....2.9..3..4..  10.8 10.8 10.7   
...4......5..8...3..9..7.1...6..1.7..3....4..8..5..........21....2.6.9.7.6.7...2.  10.8 10.8 10.7   
..3.....94...8.2.......7.4.2....54....1.....3.6.9......1.6.....8....2.7.....4.5..  10.8 10.8 10.7   
